step,reward,ppo_loss,mse_loss,total_loss,test_mos
680,-0.0038760267198085785,0.7796737160533667,0.018499585799872875,0.798173300921917,4.116443094408628
690,0.0026932228356599808,0.7592475824058056,0.016802423517219722,0.7760500088334084,4.116659461294563
700,-0.009132307022809982,0.8753481656312943,0.014562739641405642,0.8899109102785587,4.116767480535414
710,-0.006828378885984421,0.6293831150978804,0.015992523927707225,0.645375644788146,4.116904759001963
720,-0.009126516059041023,0.878195233643055,0.018016033165622503,0.8962112665176392,4.117051592729624
730,-0.015739774331450462,1.10461706481874,0.01606625010026619,1.1206833235919476,4.117230430968757
740,0.005116699263453484,1.3365066684782505,0.014100773085374385,1.3506074286997318,4.117406604938137
750,-0.007223835214972496,1.0970571003854275,0.016011335828807205,1.11306843906641,4.117547164842921
760,-0.006623232737183571,1.4799528047442436,0.014942721230909228,1.4948955364525318,4.117754591032139
770,-0.003753840923309326,1.0061967335641384,0.01732460508355871,1.0235213339328766,4.117997277419544
780,-0.001435583457350731,1.006582261994481,0.0159198924084194,1.0225021466612816,4.118175937134085
790,0.0012811627238988876,1.2936449237167835,0.01694531866814941,1.3105902411043644,4.118393027956046
800,-0.01554098166525364,1.0221379958093166,0.01715416950173676,1.0392921678721905,4.118563397416791
810,0.006941072642803192,1.4312819726765156,0.014008596306666732,1.4452905617654324,4.118730939997053
820,-0.0021948814392089844,1.6155013553798199,0.014903379837051034,1.6304047256708145,4.11892919632995
830,0.0006965938955545425,0.9500490128993988,0.01868552330415696,0.968734547495842,4.119033770075122
840,-0.0050365254282951355,1.4978519678115845,0.01480537437601015,1.5126573517918587,4.119172578876459
850,0.00014713220298290253,1.2302150502800941,0.01578401046572253,1.2459990493953228,4.11937949292868
860,-0.0032503455877304077,1.8779869601130486,0.015716361755039543,1.8937033265829086,4.11960970342738
870,0.0027970224618911743,1.3114735446870327,0.015942489553708583,1.32741604372859,4.119720845257194
880,-0.009823700413107872,1.268847405910492,0.01625404693186283,1.2851014360785484,4.119840604877009
890,0.00829220563173294,1.9040240421891212,0.01779228850500658,1.9218163341283798,4.1200080953755425
900,0.007647424936294556,1.4633198156952858,0.016751079412642866,1.480070885270834,4.12018510294192
910,-0.004895186051726341,1.3059242404997349,0.01671324099879712,1.3226374834775925,4.120394570734894
920,0.0009962208569049835,2.3599339425563812,0.014130183320958167,2.3740641325712204,4.120555659231631
930,0.00719255767762661,2.1026580557227135,0.01707654062192887,2.1197346076369286,4.120708397291239
940,-0.0012043900787830353,1.4332233779132366,0.01652530231513083,1.449748694896698,4.120895584231442
950,-0.009946851059794426,1.928301565349102,0.01709244161611423,1.945394016802311,4.1211095102203705
960,0.005892351269721985,2.7211767211556435,0.017257222556509078,2.738433923572302,4.121292270502998
970,0.00781826302409172,1.8917430266737938,0.015551897755358368,1.9072949290275574,4.121376036729627
980,0.0038802772760391235,1.6152001395821571,0.017523823713418096,1.6327239498496056,4.121481580931006
990,0.001822449266910553,1.8544162586331367,0.015603941632434726,1.8700202107429504,4.121655716190061
1000,-0.001278512179851532,1.7363454475998878,0.017927782435435802,1.7542732134461403,4.121851522366978
1010,-0.006720989942550659,1.5949842408299446,0.01720554119674489,1.612189769744873,4.121974833381986
1020,0.011210555210709572,2.063790448009968,0.017352012800984085,2.081142485141754,4.122073763203852
1030,0.012372100725769997,1.9912796393036842,0.01453047915128991,2.005810111761093,4.1221700492993145
1040,0.028271347284317017,1.8931092023849487,0.01595806493423879,1.9090672880411148,4.122287333879656
1050,0.0011783279478549957,2.421327993273735,0.012627277988940477,2.4339552745223045,4.122404700344049
1060,0.01506633497774601,2.2737844362854958,0.015538572333753109,2.289323002099991,4.122618810933771
1070,-0.0004822220653295517,2.769755430519581,0.01743421546416357,2.787189617753029,4.122759652658574
1080,-0.008351180702447891,2.1526204720139503,0.016159306454937905,2.168779782950878,4.122922290008045
1090,0.0012005548924207687,1.9109292179346085,0.017700557014904916,1.9286297634243965,4.123099208456798
1100,-0.004624314606189728,2.4492546766996384,0.015127542894333601,2.4643822237849236,4.123243631379118
1110,-0.0015616565942764282,2.534215308725834,0.01618666830472648,2.550401970744133,4.123426144562878
1120,0.00028922222554683685,3.196602299809456,0.016704253444913775,3.2133065313100815,4.123617842648793
1130,-0.004935426637530327,2.3902213275432587,0.013683423050679266,2.4039047583937645,4.123815571220176
1140,0.0101986825466156,2.675749897956848,0.01615465694339946,2.691904567182064,4.123948607051257
1150,0.009779581800103188,2.870700128376484,0.01523126196116209,2.8859313800930977,4.124113082885742
1160,-0.006660737097263336,2.3478618562221527,0.01980859466129914,2.3676704689860344,4.124270731384314
1170,-0.003959855064749718,2.7944481670856476,0.017450694751460105,2.8118988648056984,4.124436814518808
1180,0.009603418409824371,2.8727549463510513,0.01591171888867393,2.8886666744947433,4.124629294409336
1190,-0.0016392134130001068,3.3254764303565025,0.017530086857732385,3.3430064991116524,4.124819395032901
1200,0.007426038384437561,2.4149484634399414,0.01583412429317832,2.430782601237297,4.124867864314792
1210,0.0052609071135520935,3.633342169225216,0.015250536845996976,3.6485927253961563,4.1249843630397205
1220,0.022114627063274384,2.7468875125050545,0.015331952192354947,2.762219436466694,4.12515421457661
1230,0.005927242338657379,3.881460912525654,0.015403995639644563,3.896864891052246,4.125298499771692
1240,0.001924930140376091,2.730266071856022,0.015965487516950816,2.746231533586979,4.125392965900088
1250,0.008416960015892982,2.2816582396626472,0.01660651806741953,2.298264764249325,4.125576347401998
1260,0.005958216264843941,3.0635136887431145,0.015541610948275775,3.0790552496910095,4.125709359796302
1270,0.010763924568891525,2.9456749632954597,0.016552956600207835,2.9622279033064842,4.125854949928025
1280,0.002885933965444565,3.234887219965458,0.016741628001909703,3.2516288831830025,4.125976276339837
1290,0.00893089547753334,4.194934725761414,0.015111841610632837,4.210046589374542,4.126057129751131
1300,-0.000859314575791359,3.4670873135328293,0.01455513818655163,3.4816424548625946,4.126256064014528
1310,0.009455990046262741,4.267248421907425,0.014910174941178411,4.282158650457859,4.1264593138278105
1320,0.0020667705684900284,3.6810691878199577,0.015188000747002661,3.6962571516633034,4.126577915207854
1330,-0.009894570335745811,3.1677758544683456,0.018328817270230502,3.186104640364647,4.126672390884566
1340,0.0025614183396101,3.711126059293747,0.018000656156800687,3.7291267812252045,4.126736655686665
1350,-0.0008992813527584076,3.9547589272260666,0.016336603497620672,3.971095509827137,4.126903864075836
1360,0.02079794555902481,3.42365300655365,0.015423258708324283,3.4390762746334076,4.127021655585002
1370,-0.0030339565128087997,5.5027440041303635,0.014026917750015855,5.516770914196968,4.127163798484988
1380,0.012720193713903427,4.369629859924316,0.016667855088599026,4.386297732591629,4.127344400269314
1390,-0.00043693557381629944,3.6576216220855713,0.0167815150343813,3.6744031459093094,4.127464450968122
1400,0.012418635189533234,3.51256500184536,0.017846831469796598,3.5304118543863297,4.127607917901382
1410,0.0024261921644210815,3.719963252544403,0.017964073515031487,3.737927347421646,4.1278069626937794
1420,0.0017407573759555817,3.5271170884370804,0.017812776030041277,3.5449298545718193,4.127957861689688
1430,-0.0008421987295150757,4.114860773086548,0.017688748543150723,4.132549494504929,4.128068245151668
1440,0.00617259182035923,4.641587615013123,0.015421449090354145,4.657009035348892,4.128193655349676
1450,0.006326153874397278,4.920176908373833,0.016965417249593884,4.937142372131348,4.128343085930186
1460,0.01036917045712471,4.2753074914216995,0.017518090084195137,4.292825594544411,4.128509506149199
1470,0.003117423504590988,3.2155526727437973,0.018041200120933354,3.2335938662290573,4.128674676406731
1480,0.005139883607625961,5.118188068270683,0.017897132958751172,5.136085197329521,4.128808992001617
1490,0.0035867076367139816,4.2991796880960464,0.019375144212972373,4.318554863333702,4.128956324556499
1500,0.0048398226499557495,4.4016387313604355,0.015502824448049068,4.4171415865421295,4.129058807509617
1510,0.006865222007036209,6.497579962015152,0.014723428059369326,6.512303382158279,4.129163476737958
1520,0.016302980482578278,3.6788025349378586,0.017627823748625815,3.69643035531044,4.129341410780416
1530,0.01123460941016674,4.65610508620739,0.016760455793701112,4.672865584492683,4.129513625959748
1540,0.009646361693739891,5.284347221255302,0.014829082181677222,5.299176335334778,4.129681411588076
1550,0.012478949502110481,4.54516039788723,0.01664220547536388,4.561802551150322,4.12984104613656
1560,0.0043680742383003235,5.105770289897919,0.016212675371207297,5.121982902288437,4.13002481391129
1570,0.002294013276696205,6.953711107373238,0.017409870808478445,6.9711209535598755,4.130135579595288
1580,0.008570637553930283,5.487632662057877,0.017372193513438106,5.505004867911339,4.130283125395914
1590,0.0011748094111680984,5.340093672275543,0.016929803183302283,5.3570234179496765,4.130456061328499
1600,0.009634513407945633,6.605500757694244,0.015974892303347588,6.6214756816625595,4.130586433468513
1610,0.0036888308823108673,6.076509967446327,0.017480926122516394,6.093990817666054,4.130670210400831
1620,0.0024563632905483246,5.378164559602737,0.018025202734861523,5.396189764142036,4.130810811681655
1630,0.00215211883187294,6.4772642105817795,0.017272382450755686,6.494536682963371,4.130967582603103
1640,0.008064480498433113,4.093562543392181,0.017956158611923456,4.111518695950508,4.131113062495166
1650,-0.005747199058532715,5.2176990658044815,0.017917940858751535,5.235617026686668,4.13127222396795
1660,-0.004420142620801926,5.141515955328941,0.01778848166577518,5.1593044102191925,4.131385597210486
1670,0.012386109679937363,6.701302915811539,0.017329531372524798,6.718632385134697,4.131456962777573
1680,-0.0007887016981840134,6.723778814077377,0.016945592127740383,6.740724414587021,4.131664721421825
1690,0.0015380214899778366,5.70367605984211,0.016703758155927062,5.720379889011383,4.131821753041258
1700,0.009010875597596169,4.556280240416527,0.016682299261447042,4.572962552309036,4.131965457814411
1710,0.0034314393997192383,7.842745751142502,0.017358047072775662,7.860103875398636,4.132075656096912
1720,0.02219461090862751,6.693743646144867,0.015743241528980434,6.7094869911670685,4.132190317204855
1730,-0.0009334851056337357,7.614197641611099,0.015296763274818659,7.6294944286346436,4.132297090824368
1740,0.002221357077360153,5.681804418563843,0.01614722062367946,5.697951629757881,4.132429628696256
1750,-0.0011678431183099747,7.345221757888794,0.015317024837713689,7.360538840293884,4.13254622550844
1760,0.02214515022933483,5.7185239642858505,0.016341853712219745,5.734865799546242,4.132649882325849
1770,-0.002049107104539871,6.914467990398407,0.015892857394646853,6.93036088347435,4.132712769276887
1780,-0.0013087354600429535,7.124612346291542,0.014758007717318833,7.1393702775239944,4.132822221054615
1790,-0.0032397471368312836,7.506493538618088,0.0158204342587851,7.5223139226436615,4.132945880149174
1800,0.028855910524725914,7.993678033351898,0.016804032668005675,8.010482087731361,4.133003702152123
1810,0.006772838532924652,6.3014728128910065,0.01745986146852374,6.318932622671127,4.133140057614706
1820,0.017859695479273796,8.02365157008171,0.01625432271976024,8.039905905723572,4.133269543497308
1830,0.015210941433906555,6.908983647823334,0.014138790196739137,6.923122391104698,4.133425062431873
1840,0.005928158760070801,7.956712931394577,0.0150879149150569,7.971800804138184,4.133519970965617
1850,0.023683879524469376,6.984128728508949,0.020076540298759937,7.004205211997032,4.133631298553596
1860,0.01874142698943615,8.67871630191803,0.015583240718115121,8.694299519062042,4.133743291630329
1870,0.012587755918502808,7.830183982849121,0.01769309409428388,7.847877115011215,4.133871719385814
1880,0.015579231083393097,8.693093657493591,0.01802502851933241,8.711118668317795,4.134105241414413
1890,0.022614600136876106,5.7429158836603165,0.016814142756629735,5.759730041027069,4.1342383964547835
1900,0.0159356240183115,7.110173851251602,0.017189678561408073,7.12736351788044,4.134316681079494
1910,0.017778806388378143,6.548983797430992,0.01506966445595026,6.564053490757942,4.134435045487672
1920,0.008999072015285492,6.180816099047661,0.01666180120082572,6.1974779069423676,4.134607496192154
1930,-0.0016656145453453064,7.4157328605651855,0.015513177320826799,7.43124595284462,4.134810886336762
1940,0.029942626133561134,6.708619564771652,0.016870925901457667,6.725490480661392,4.134947562101975
1950,0.009587759152054787,7.632489621639252,0.01719270384637639,7.649682432413101,4.135085326375314
1960,0.014638449996709824,8.31735873222351,0.01726408372633159,8.33462280035019,4.13523984910215
1970,-0.0023390743881464005,8.14968004822731,0.015757023298647255,8.165437161922455,4.13536280248929
1980,0.011343248188495636,7.945239007472992,0.016601184906903654,7.961840182542801,4.135509820817743
1990,0.006275448948144913,8.711069405078888,0.016545898222830147,8.727615356445312,4.135672703530025
2000,0.012691574171185493,8.089771419763565,0.016260567819699645,8.106031984090805,4.135796184099994
